,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hiden_dims,param_hiden_layers,param_input_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,epoch
0,5.250151824951172,0.13207177296206107,0.05337538719177246,0.0026601565419996976,64,1,100,"{'hiden_dims': 64, 'hiden_layers': 1, 'input_size': 100}",0.9491525423728814,0.9767441860465116,0.94,0.9791666666666666,0.9375,0.9795918367346939,0.8793103448275862,0.98,0.9666666666666667,0.9387755102040817,0.9526907753519087,0.029878056320490846,12,100
1,5.4949840068817135,0.03711912934009208,0.056043028831481934,0.0018371729880434368,64,2,100,"{'hiden_dims': 64, 'hiden_layers': 2, 'input_size': 100}",0.9491525423728814,0.9767441860465116,0.98,0.9583333333333334,0.9375,1.0,0.9137931034482759,0.98,0.9833333333333333,0.9387755102040817,0.9617632008738417,0.025310027278488176,5,100
2,6.058960342407227,0.15024779904429184,0.10872814655303956,0.1344378697922759,64,3,100,"{'hiden_dims': 64, 'hiden_layers': 3, 'input_size': 100}",0.9322033898305084,0.9534883720930233,0.94,0.9791666666666666,0.9166666666666666,0.9795918367346939,0.896551724137931,0.96,0.9666666666666667,0.9591836734693877,0.9483518996265545,0.025608678042142254,14,100
3,6.349271965026856,0.24258063245996145,0.06719911098480225,0.0035416161649009436,64,4,100,"{'hiden_dims': 64, 'hiden_layers': 4, 'input_size': 100}",0.9322033898305084,0.9767441860465116,0.9,0.9375,0.9375,1.0,0.8793103448275862,0.96,0.9666666666666667,0.8979591836734694,0.9387883771044742,0.03629120779390614,16,100
4,5.227327537536621,0.051093504877162514,0.05274655818939209,0.0025503585958606746,128,1,100,"{'hiden_dims': 128, 'hiden_layers': 1, 'input_size': 100}",0.9322033898305084,0.9534883720930233,0.96,0.9791666666666666,0.9583333333333334,1.0,0.896551724137931,0.98,0.9833333333333333,0.9591836734693877,0.9602260492864184,0.027848653978822403,6,100
5,5.522465300559998,0.04958504160737719,0.05594635009765625,0.0018056982810081112,128,2,100,"{'hiden_dims': 128, 'hiden_layers': 2, 'input_size': 100}",0.9661016949152542,0.9767441860465116,0.98,0.9791666666666666,0.9375,1.0,0.896551724137931,0.98,0.9833333333333333,0.9387755102040817,0.9638173115303778,0.029096559945329052,2,100
6,6.090015125274658,0.22836851857576917,0.06409692764282227,0.0023325074604874435,128,3,100,"{'hiden_dims': 128, 'hiden_layers': 3, 'input_size': 100}",0.9322033898305084,1.0,0.98,0.9791666666666666,0.9375,1.0,0.896551724137931,1.0,0.9666666666666667,0.9387755102040817,0.9630863957505854,0.033573220551719726,3,100
7,6.390501642227173,0.08998458484649441,0.06683599948883057,0.0013883569983176572,128,4,100,"{'hiden_dims': 128, 'hiden_layers': 4, 'input_size': 100}",0.9322033898305084,0.9767441860465116,0.98,0.9583333333333334,1.0,1.0,0.8793103448275862,1.0,0.9666666666666667,0.9591836734693877,0.9652441594173995,0.03540722565578069,1,100
8,5.336932682991028,0.4102103394207605,0.056261730194091794,0.005117040016537699,256,1,100,"{'hiden_dims': 256, 'hiden_layers': 1, 'input_size': 100}",0.9322033898305084,0.9534883720930233,0.96,0.9791666666666666,0.9375,0.9795918367346939,0.896551724137931,0.96,1.0,0.9387755102040817,0.9537277499666905,0.027848259343855482,10,100
9,5.683266043663025,0.04864858656320745,0.05646979808807373,0.001039900268477982,256,2,100,"{'hiden_dims': 256, 'hiden_layers': 2, 'input_size': 100}",0.9491525423728814,0.9767441860465116,0.98,0.9791666666666666,0.9583333333333334,1.0,0.8620689655172413,0.96,0.95,0.9183673469387755,0.9533833040875411,0.037086564494465166,11,100
